,article_id,title,user_id,nb_interactions_user_article,date,count_ratings,mean_rate_article,rank_score
69,593,upload files to ibm data science experience using the command line,70,1,0,108,1.1851851851851851,1.1991856561954302
70,593,upload files to ibm data science experience using the command line,71,1,0,108,1.1851851851851851,1.1991856561954302
71,593,upload files to ibm data science experience using the command line,72,1,0,108,1.1851851851851851,1.1991856561954302
72,593,upload files to ibm data science experience using the command line,73,1,0,108,1.1851851851851851,1.1991856561954302
73,593,upload files to ibm data science experience using the command line,74,1,0,108,1.1851851851851851,1.1991856561954302
74,593,upload files to ibm data science experience using the command line,75,1,0,108,1.1851851851851851,1.1991856561954302
75,593,upload files to ibm data science experience using the command line,76,1,0,108,1.1851851851851851,1.1991856561954302
76,593,upload files to ibm data science experience using the command line,77,1,0,108,1.1851851851851851,1.1991856561954302
77,593,upload files to ibm data science experience using the command line,78,1,0,108,1.1851851851851851,1.1991856561954302
78,593,upload files to ibm data science experience using the command line,79,2,0,108,1.1851851851851851,1.1991856561954302
79,593,upload files to ibm data science experience using the command line,80,1,0,108,1.1851851851851851,1.1991856561954302
80,593,upload files to ibm data science experience using the command line,81,1,0,108,1.1851851851851851,1.1991856561954302
81,593,upload files to ibm data science experience using the command line,82,1,0,108,1.1851851851851851,1.1991856561954302
82,593,upload files to ibm data science experience using the command line,83,1,0,108,1.1851851851851851,1.1991856561954302
83,593,upload files to ibm data science experience using the command line,84,1,0,108,1.1851851851851851,1.1991856561954302
84,593,upload files to ibm data science experience using the command line,85,1,0,108,1.1851851851851851,1.1991856561954302
85,593,upload files to ibm data science experience using the command line,86,1,0,108,1.1851851851851851,1.1991856561954302
86,593,upload files to ibm data science experience using the command line,87,1,0,108,1.1851851851851851,1.1991856561954302
87,593,upload files to ibm data science experience using the command line,88,1,0,108,1.1851851851851851,1.1991856561954302
88,593,upload files to ibm data science experience using the command line,89,1,0,108,1.1851851851851851,1.1991856561954302
89,593,upload files to ibm data science experience using the command line,90,4,0,108,1.1851851851851851,1.1991856561954302
90,593,upload files to ibm data science experience using the command line,91,1,0,108,1.1851851851851851,1.1991856561954302
91,593,upload files to ibm data science experience using the command line,92,1,0,108,1.1851851851851851,1.1991856561954302
92,593,upload files to ibm data science experience using the command line,93,1,0,108,1.1851851851851851,1.1991856561954302
93,593,upload files to ibm data science experience using the command line,94,1,0,108,1.1851851851851851,1.1991856561954302
94,593,upload files to ibm data science experience using the command line,95,1,0,108,1.1851851851851851,1.1991856561954302
95,593,upload files to ibm data science experience using the command line,96,2,0,108,1.1851851851851851,1.1991856561954302
96,593,upload files to ibm data science experience using the command line,97,1,0,108,1.1851851851851851,1.1991856561954302
97,593,upload files to ibm data science experience using the command line,98,1,0,108,1.1851851851851851,1.1991856561954302
98,593,upload files to ibm data science experience using the command line,99,1,0,108,1.1851851851851851,1.1991856561954302
99,593,upload files to ibm data science experience using the command line,100,1,0,108,1.1851851851851851,1.1991856561954302
100,593,upload files to ibm data science experience using the command line,101,1,0,108,1.1851851851851851,1.1991856561954302
101,593,upload files to ibm data science experience using the command line,102,1,0,108,1.1851851851851851,1.1991856561954302
102,593,upload files to ibm data science experience using the command line,103,1,0,108,1.1851851851851851,1.1991856561954302
103,593,upload files to ibm data science experience using the command line,104,1,0,108,1.1851851851851851,1.1991856561954302
104,593,upload files to ibm data science experience using the command line,105,1,0,108,1.1851851851851851,1.1991856561954302
105,593,upload files to ibm data science experience using the command line,106,1,0,108,1.1851851851851851,1.1991856561954302
106,593,upload files to ibm data science experience using the command line,107,1,0,108,1.1851851851851851,1.1991856561954302
107,593,upload files to ibm data science experience using the command line,108,1,0,108,1.1851851851851851,1.1991856561954302
108,993,configuring the apache spark sql context,109,1,0,19,1.0,1.1877661758004219
109,993,configuring the apache spark sql context,110,1,0,19,1.0,1.1877661758004219
110,993,configuring the apache spark sql context,111,1,0,19,1.0,1.1877661758004219
111,993,configuring the apache spark sql context,112,1,0,19,1.0,1.1877661758004219
112,993,configuring the apache spark sql context,113,1,0,19,1.0,1.1877661758004219
113,993,configuring the apache spark sql context,114,1,0,19,1.0,1.1877661758004219
114,993,configuring the apache spark sql context,115,1,0,19,1.0,1.1877661758004219
115,993,configuring the apache spark sql context,116,1,0,19,1.0,1.1877661758004219
116,993,configuring the apache spark sql context,117,1,0,19,1.0,1.1877661758004219
117,993,configuring the apache spark sql context,118,1,0,19,1.0,1.1877661758004219
118,993,configuring the apache spark sql context,119,1,0,19,1.0,1.1877661758004219
119,993,configuring the apache spark sql context,120,1,0,19,1.0,1.1877661758004219
120,993,configuring the apache spark sql context,121,1,0,19,1.0,1.1877661758004219
121,993,configuring the apache spark sql context,122,1,0,19,1.0,1.1877661758004219
122,993,configuring the apache spark sql context,123,1,0,19,1.0,1.1877661758004219
123,993,configuring the apache spark sql context,124,1,0,19,1.0,1.1877661758004219
124,993,configuring the apache spark sql context,125,1,0,19,1.0,1.1877661758004219
125,993,configuring the apache spark sql context,126,1,0,19,1.0,1.1877661758004219
126,993,configuring the apache spark sql context,127,1,0,19,1.0,1.1877661758004219
127,14,got zip code data? prep it for analytics. – ibm watson data lab – medium,128,1,0,89,1.0,1.1389050891609067
128,14,got zip code data? prep it for analytics. – ibm watson data lab – medium,129,1,0,89,1.0,1.1389050891609067
129,14,got zip code data? prep it for analytics. – ibm watson data lab – medium,1,1,0,89,1.0,1.1389050891609067
130,14,got zip code data? prep it for analytics. – ibm watson data lab – medium,130,1,0,89,1.0,1.1389050891609067
131,14,got zip code data? prep it for analytics. – ibm watson data lab – medium,131,1,0,89,1.0,1.1389050891609067
132,14,got zip code data? prep it for analytics. – ibm watson data lab – medium,42,1,0,89,1.0,1.1389050891609067
133,14,got zip code data? prep it for analytics. – ibm watson data lab – medium,132,1,0,89,1.0,1.1389050891609067
134,14,got zip code data? prep it for analytics. – ibm watson data lab – medium,133,1,0,89,1.0,1.1389050891609067
135,14,got zip code data? prep it for analytics. – ibm watson data lab – medium,134,1,0,89,1.0,1.1389050891609067
136,14,got zip code data? prep it for analytics. – ibm watson data lab – medium,135,1,0,89,1.0,1.1389050891609067
137,14,got zip code data? prep it for analytics. – ibm watson data lab – medium,136,1,0,89,1.0,1.1389050891609067
138,14,got zip code data? prep it for analytics. – ibm watson data lab – medium,137,1,0,89,1.0,1.1389050891609067
139,14,got zip code data? prep it for analytics. – ibm watson data lab – medium,138,1,0,89,1.0,1.1389050891609067
140,14,got zip code data? prep it for analytics. – ibm watson data lab – medium,139,1,0,89,1.0,1.1389050891609067
141,14,got zip code data? prep it for analytics. – ibm watson data lab – medium,140,1,0,89,1.0,1.1389050891609067
142,14,got zip code data? prep it for analytics. – ibm watson data lab – medium,141,1,0,89,1.0,1.1389050891609067
143,14,got zip code data? prep it for analytics. – ibm watson data lab – medium,142,1,0,89,1.0,1.1389050891609067
144,14,got zip code data? prep it for analytics. – ibm watson data lab – medium,143,1,0,89,1.0,1.1389050891609067
145,14,got zip code data? prep it for analytics. – ibm watson data lab – medium,144,1,0,89,1.0,1.1389050891609067
146,14,got zip code data? prep it for analytics. – ibm watson data lab – medium,145,1,0,89,1.0,1.1389050891609067
147,14,got zip code data? prep it for analytics. – ibm watson data lab – medium,146,1,0,89,1.0,1.1389050891609067
148,14,got zip code data? prep it for analytics. – ibm watson data lab – medium,51,1,0,89,1.0,1.1389050891609067
149,14,got zip code data? prep it for analytics. – ibm watson data lab – medium,17,1,0,89,1.0,1.1389050891609067
150,14,got zip code data? prep it for analytics. – ibm watson data lab – medium,147,1,0,89,1.0,1.1389050891609067
151,14,got zip code data? prep it for analytics. – ibm watson data lab – medium,148,1,0,89,1.0,1.1389050891609067
152,14,got zip code data? prep it for analytics. – ibm watson data lab – medium,149,1,0,89,1.0,1.1389050891609067
153,14,got zip code data? prep it for analytics. – ibm watson data lab – medium,150,1,0,89,1.0,1.1389050891609067
154,14,got zip code data? prep it for analytics. – ibm watson data lab – medium,151,1,0,89,1.0,1.1389050891609067
155,14,got zip code data? prep it for analytics. – ibm watson data lab – medium,152,1,0,89,1.0,1.1389050891609067
156,14,got zip code data? prep it for analytics. – ibm watson data lab – medium,153,1,0,89,1.0,1.1389050891609067
157,14,got zip code data? prep it for analytics. – ibm watson data lab – medium,154,1,0,89,1.0,1.1389050891609067
158,14,got zip code data? prep it for analytics. – ibm watson data lab – medium,155,1,0,89,1.0,1.1389050891609067
159,14,got zip code data? prep it for analytics. – ibm watson data lab – medium,156,1,0,89,1.0,1.1389050891609067
160,14,got zip code data? prep it for analytics. – ibm watson data lab – medium,157,1,0,89,1.0,1.1389050891609067
161,14,got zip code data? prep it for analytics. – ibm watson data lab – medium,158,1,0,89,1.0,1.1389050891609067
162,14,got zip code data? prep it for analytics. – ibm watson data lab – medium,159,1,0,89,1.0,1.1389050891609067
163,14,got zip code data? prep it for analytics. – ibm watson data lab – medium,160,1,0,89,1.0,1.1389050891609067
164,14,got zip code data? prep it for analytics. – ibm watson data lab – medium,161,1,0,89,1.0,1.1389050891609067
165,14,got zip code data? prep it for analytics. – ibm watson data lab – medium,45,1,0,89,1.0,1.1389050891609067
166,14,got zip code data? prep it for analytics. – ibm watson data lab – medium,162,1,0,89,1.0,1.1389050891609067
167,14,got zip code data? prep it for analytics. – ibm watson data lab – medium,59,1,0,89,1.0,1.1389050891609067
168,14,got zip code data? prep it for analytics. – ibm watson data lab – medium,163,1,0,89,1.0,1.1389050891609067
169,14,got zip code data? prep it for analytics. – ibm watson data lab – medium,164,1,0,89,1.0,1.1389050891609067
170,14,got zip code data? prep it for analytics. – ibm watson data lab – medium,165,1,0,89,1.0,1.1389050891609067
171,14,got zip code data? prep it for analytics. – ibm watson data lab – medium,62,1,0,89,1.0,1.1389050891609067
172,14,got zip code data? prep it for analytics. – ibm watson data lab – medium,166,1,0,89,1.0,1.1389050891609067
173,14,got zip code data? prep it for analytics. – ibm watson data lab – medium,167,1,0,89,1.0,1.1389050891609067
174,14,got zip code data? prep it for analytics. – ibm watson data lab – medium,168,1,0,89,1.0,1.1389050891609067
175,14,got zip code data? prep it for analytics. – ibm watson data lab – medium,169,1,0,89,1.0,1.1389050891609067
176,14,got zip code data? prep it for analytics. – ibm watson data lab – medium,170,1,0,89,1.0,1.1389050891609067
177,14,got zip code data? prep it for analytics. – ibm watson data lab – medium,171,1,0,89,1.0,1.1389050891609067
178,14,got zip code data? prep it for analytics. – ibm watson data lab – medium,172,1,0,89,1.0,1.1389050891609067
179,14,got zip code data? prep it for analytics. – ibm watson data lab – medium,173,1,0,89,1.0,1.1389050891609067
180,14,got zip code data? prep it for analytics. – ibm watson data lab – medium,174,1,0,89,1.0,1.1389050891609067
181,14,got zip code data? prep it for analytics. – ibm watson data lab – medium,175,1,0,89,1.0,1.1389050891609067
182,14,got zip code data? prep it for analytics. – ibm watson data lab – medium,176,1,0,89,1.0,1.1389050891609067
183,14,got zip code data? prep it for analytics. – ibm watson data lab – medium,177,1,0,89,1.0,1.1389050891609067
184,14,got zip code data? prep it for analytics. – ibm watson data lab – medium,178,1,0,89,1.0,1.1389050891609067
185,14,got zip code data? prep it for analytics. – ibm watson data lab – medium,179,1,0,89,1.0,1.1389050891609067
186,14,got zip code data? prep it for analytics. – ibm watson data lab – medium,180,1,0,89,1.0,1.1389050891609067
187,14,got zip code data? prep it for analytics. – ibm watson data lab – medium,181,1,0,89,1.0,1.1389050891609067
188,14,got zip code data? prep it for analytics. – ibm watson data lab – medium,182,1,0,89,1.0,1.1389050891609067
189,14,got zip code data? prep it for analytics. – ibm watson data lab – medium,183,1,0,89,1.0,1.1389050891609067
190,14,got zip code data? prep it for analytics. – ibm watson data lab – medium,81,1,0,89,1.0,1.1389050891609067
191,14,got zip code data? prep it for analytics. – ibm watson data lab – medium,184,1,0,89,1.0,1.1389050891609067
192,14,got zip code data? prep it for analytics. – ibm watson data lab – medium,185,1,0,89,1.0,1.1389050891609067
193,14,got zip code data? prep it for analytics. – ibm watson data lab – medium,186,1,0,89,1.0,1.1389050891609067
194,14,got zip code data? prep it for analytics. – ibm watson data lab – medium,187,1,0,89,1.0,1.1389050891609067
195,14,got zip code data? prep it for analytics. – ibm watson data lab – medium,188,1,0,89,1.0,1.1389050891609067
196,14,got zip code data? prep it for analytics. – ibm watson data lab – medium,189,1,0,89,1.0,1.1389050891609067
197,14,got zip code data? prep it for analytics. – ibm watson data lab – medium,190,1,0,89,1.0,1.1389050891609067
198,14,got zip code data? prep it for analytics. – ibm watson data lab – medium,88,1,0,89,1.0,1.1389050891609067
199,14,got zip code data? prep it for analytics. – ibm watson data lab – medium,191,1,0,89,1.0,1.1389050891609067
200,14,got zip code data? prep it for analytics. – ibm watson data lab – medium,192,1,0,89,1.0,1.1389050891609067
201,14,got zip code data? prep it for analytics. – ibm watson data lab – medium,193,1,0,89,1.0,1.1389050891609067
202,14,got zip code data? prep it for analytics. – ibm watson data lab – medium,194,1,0,89,1.0,1.1389050891609067
203,14,got zip code data? prep it for analytics. – ibm watson data lab – medium,195,1,0,89,1.0,1.1389050891609067
204,14,got zip code data? prep it for analytics. – ibm watson data lab – medium,196,1,0,89,1.0,1.1389050891609067
205,14,got zip code data? prep it for analytics. – ibm watson data lab – medium,99,1,0,89,1.0,1.1389050891609067
206,14,got zip code data? prep it for analytics. – ibm watson data lab – medium,197,1,0,89,1.0,1.1389050891609067
207,14,got zip code data? prep it for analytics. – ibm watson data lab – medium,198,1,0,89,1.0,1.1389050891609067
208,14,got zip code data? prep it for analytics. – ibm watson data lab – medium,101,1,0,89,1.0,1.1389050891609067
209,14,got zip code data? prep it for analytics. – ibm watson data lab – medium,199,1,0,89,1.0,1.1389050891609067
210,14,got zip code data? prep it for analytics. – ibm watson data lab – medium,200,1,0,89,1.0,1.1389050891609067
211,14,got zip code data? prep it for analytics. – ibm watson data lab – medium,201,1,0,89,1.0,1.1389050891609067
212,14,got zip code data? prep it for analytics. – ibm watson data lab – medium,202,1,0,89,1.0,1.1389050891609067
213,14,got zip code data? prep it for analytics. – ibm watson data lab – medium,203,1,0,89,1.0,1.1389050891609067
214,14,got zip code data? prep it for analytics. – ibm watson data lab – medium,204,1,0,89,1.0,1.1389050891609067
215,14,got zip code data? prep it for analytics. – ibm watson data lab – medium,205,1,0,89,1.0,1.1389050891609067
216,542,getting started with python,5,3,0,129,1.3875968992248062,1.2827361455802069
217,542,getting started with python,206,7,0,129,1.3875968992248062,1.2827361455802069
218,542,getting started with python,207,1,0,129,1.3875968992248062,1.2827361455802069
219,542,getting started with python,208,1,0,129,1.3875968992248062,1.2827361455802069
220,542,getting started with python,209,1,0,129,1.3875968992248062,1.2827361455802069
221,542,getting started with python,210,1,0,129,1.3875968992248062,1.2827361455802069
222,542,getting started with python,211,1,0,129,1.3875968992248062,1.2827361455802069
223,542,getting started with python,212,1,0,129,1.3875968992248062,1.2827361455802069
224,542,getting started with python,213,3,0,129,1.3875968992248062,1.2827361455802069
225,542,getting started with python,214,1,0,129,1.3875968992248062,1.2827361455802069
226,542,getting started with python,215,1,0,129,1.3875968992248062,1.2827361455802069
227,542,getting started with python,144,1,0,129,1.3875968992248062,1.2827361455802069
228,542,getting started with python,216,1,0,129,1.3875968992248062,1.2827361455802069
229,542,getting started with python,217,1,0,129,1.3875968992248062,1.2827361455802069
230,542,getting started with python,218,1,0,129,1.3875968992248062,1.2827361455802069
231,542,getting started with python,219,1,0,129,1.3875968992248062,1.2827361455802069
232,542,getting started with python,220,1,0,129,1.3875968992248062,1.2827361455802069
233,542,getting started with python,9,3,0,129,1.3875968992248062,1.2827361455802069
234,542,getting started with python,221,2,0,129,1.3875968992248062,1.2827361455802069
235,542,getting started with python,222,1,0,129,1.3875968992248062,1.2827361455802069
236,542,getting started with python,223,2,0,129,1.3875968992248062,1.2827361455802069
237,542,getting started with python,224,1,0,129,1.3875968992248062,1.2827361455802069
238,542,getting started with python,225,1,0,129,1.3875968992248062,1.2827361455802069
239,542,getting started with python,226,3,0,129,1.3875968992248062,1.2827361455802069
240,542,getting started with python,227,1,0,129,1.3875968992248062,1.2827361455802069
241,542,getting started with python,228,1,0,129,1.3875968992248062,1.2827361455802069
242,542,getting started with python,229,3,0,129,1.3875968992248062,1.2827361455802069
243,542,getting started with python,18,1,0,129,1.3875968992248062,1.2827361455802069
244,542,getting started with python,45,1,0,129,1.3875968992248062,1.2827361455802069
245,542,getting started with python,230,1,0,129,1.3875968992248062,1.2827361455802069
246,542,getting started with python,231,3,0,129,1.3875968992248062,1.2827361455802069
247,542,getting started with python,232,1,0,129,1.3875968992248062,1.2827361455802069
248,542,getting started with python,233,1,0,129,1.3875968992248062,1.2827361455802069
249,542,getting started with python,234,1,0,129,1.3875968992248062,1.2827361455802069
250,542,getting started with python,235,1,0,129,1.3875968992248062,1.2827361455802069
251,542,getting started with python,236,1,0,129,1.3875968992248062,1.2827361455802069
252,542,getting started with python,237,1,0,129,1.3875968992248062,1.2827361455802069
253,542,getting started with python,238,1,0,129,1.3875968992248062,1.2827361455802069
254,542,getting started with python,239,1,0,129,1.3875968992248062,1.2827361455802069
255,542,getting started with python,240,1,0,129,1.3875968992248062,1.2827361455802069
256,542,getting started with python,241,1,0,129,1.3875968992248062,1.2827361455802069
257,542,getting started with python,242,1,0,129,1.3875968992248062,1.2827361455802069
258,542,getting started with python,243,1,0,129,1.3875968992248062,1.2827361455802069
259,542,getting started with python,244,1,0,129,1.3875968992248062,1.2827361455802069
260,542,getting started with python,245,1,0,129,1.3875968992248062,1.2827361455802069
261,542,getting started with python,246,1,0,129,1.3875968992248062,1.2827361455802069
262,542,getting started with python,247,1,0,129,1.3875968992248062,1.2827361455802069
263,542,getting started with python,248,1,0,129,1.3875968992248062,1.2827361455802069
264,542,getting started with python,249,1,0,129,1.3875968992248062,1.2827361455802069
265,542,getting started with python,250,1,0,129,1.3875968992248062,1.2827361455802069
266,542,getting started with python,251,2,0,129,1.3875968992248062,1.2827361455802069
267,542,getting started with python,252,1,0,129,1.3875968992248062,1.2827361455802069
268,542,getting started with python,253,3,0,129,1.3875968992248062,1.2827361455802069
269,542,getting started with python,254,2,0,129,1.3875968992248062,1.2827361455802069
270,542,getting started with python,255,2,0,129,1.3875968992248062,1.2827361455802069
271,542,getting started with python,54,4,0,129,1.3875968992248062,1.2827361455802069
272,542,getting started with python,256,1,0,129,1.3875968992248062,1.2827361455802069
273,542,getting started with python,257,1,0,129,1.3875968992248062,1.2827361455802069
274,542,getting started with python,258,1,0,129,1.3875968992248062,1.2827361455802069
275,542,getting started with python,259,1,0,129,1.3875968992248062,1.2827361455802069
276,542,getting started with python,260,1,0,129,1.3875968992248062,1.2827361455802069
277,542,getting started with python,261,1,0,129,1.3875968992248062,1.2827361455802069
278,542,getting started with python,262,1,0,129,1.3875968992248062,1.2827361455802069
279,542,getting started with python,263,1,0,129,1.3875968992248062,1.2827361455802069
280,542,getting started with python,264,1,0,129,1.3875968992248062,1.2827361455802069
281,542,getting started with python,265,1,0,129,1.3875968992248062,1.2827361455802069
282,542,getting started with python,117,2,0,129,1.3875968992248062,1.2827361455802069
283,542,getting started with python,266,1,0,129,1.3875968992248062,1.2827361455802069
284,542,getting started with python,1,1,0,129,1.3875968992248062,1.2827361455802069
285,542,getting started with python,267,1,0,129,1.3875968992248062,1.2827361455802069
286,542,getting started with python,268,1,0,129,1.3875968992248062,1.2827361455802069
287,542,getting started with python,269,1,0,129,1.3875968992248062,1.2827361455802069
288,542,getting started with python,270,1,0,129,1.3875968992248062,1.2827361455802069
289,542,getting started with python,271,2,0,129,1.3875968992248062,1.2827361455802069
290,542,getting started with python,62,1,0,129,1.3875968992248062,1.2827361455802069
291,542,getting started with python,272,2,0,129,1.3875968992248062,1.2827361455802069
292,542,getting started with python,273,3,0,129,1.3875968992248062,1.2827361455802069
293,542,getting started with python,274,2,0,129,1.3875968992248062,1.2827361455802069
294,542,getting started with python,275,1,0,129,1.3875968992248062,1.2827361455802069
295,542,getting started with python,276,1,0,129,1.3875968992248062,1.2827361455802069
296,542,getting started with python,277,3,0,129,1.3875968992248062,1.2827361455802069
297,542,getting started with python,278,1,0,129,1.3875968992248062,1.2827361455802069
298,542,getting started with python,279,1,0,129,1.3875968992248062,1.2827361455802069
299,542,getting started with python,280,1,0,129,1.3875968992248062,1.2827361455802069
300,542,getting started with python,281,1,0,129,1.3875968992248062,1.2827361455802069
301,542,getting started with python,282,1,0,129,1.3875968992248062,1.2827361455802069
302,542,getting started with python,283,1,0,129,1.3875968992248062,1.2827361455802069
303,542,getting started with python,284,1,0,129,1.3875968992248062,1.2827361455802069
304,542,getting started with python,285,1,0,129,1.3875968992248062,1.2827361455802069
305,542,getting started with python,286,1,0,129,1.3875968992248062,1.2827361455802069
306,542,getting started with python,287,1,0,129,1.3875968992248062,1.2827361455802069
307,542,getting started with python,288,1,0,129,1.3875968992248062,1.2827361455802069
308,542,getting started with python,289,1,0,129,1.3875968992248062,1.2827361455802069
309,542,getting started with python,290,1,0,129,1.3875968992248062,1.2827361455802069
310,542,getting started with python,291,1,0,129,1.3875968992248062,1.2827361455802069
311,542,getting started with python,292,1,0,129,1.3875968992248062,1.2827361455802069
312,542,getting started with python,78,3,0,129,1.3875968992248062,1.2827361455802069
313,542,getting started with python,293,5,0,129,1.3875968992248062,1.2827361455802069
314,542,getting started with python,294,1,0,129,1.3875968992248062,1.2827361455802069
315,542,getting started with python,295,1,0,129,1.3875968992248062,1.2827361455802069
